Date,Close,Volume
"Aug 22, 2012","1,413.49","501,633,287"
"Aug 21, 2012","1,413.17","506,639,699"
"Aug 20, 2012","1,418.13","435,135,109"
"Aug 17, 2012","1,418.16","585,809,152"
"Aug 16, 2012","1,415.51","500,153,157"
"Aug 15, 2012","1,405.53","419,471,154"
"Aug 14, 2012","1,403.93","429,520,432"
"Aug 13, 2012","1,404.11","380,475,523"
"Aug 10, 2012","1,405.87","441,987,089"
"Aug 9, 2012","1,402.80","448,493,509"
"Aug 8, 2012","1,402.22","466,719,385"
"Aug 7, 2012","1,401.35","519,595,386"
"Aug 6, 2012","1,394.23","479,861,733"
"Aug 3, 2012","1,390.99","551,766,926"
"Aug 2, 2012","1,365.00","615,875,152"
"Aug 1, 2012","1,375.14","692,645,751"
"Jul 31, 2012","1,379.32","669,729,757"
"Jul 30, 2012","1,385.30","484,707,674"
"Jul 27, 2012","1,385.97","740,576,248"
"Jul 26, 2012","1,360.02","705,312,389"
"Jul 25, 2012","1,337.89","643,149,202"
"Jul 24, 2012","1,338.31","616,405,681"
"Jul 23, 2012","1,350.52","591,487,647"
"Jul 20, 2012","1,362.66","851,766,884"
"Jul 19, 2012","1,376.51","631,244,869"
"Jul 18, 2012","1,372.78","573,272,738"
"Jul 17, 2012","1,363.67","554,028,066"
"Jul 16, 2012","1,353.64","460,442,491"
"Jul 13, 2012","1,356.78","522,326,756"
"Jul 12, 2012","1,334.76","597,864,299"
"Jul 11, 2012","1,341.45","593,546,769"
"Jul 10, 2012","1,341.47","557,227,621"
"Jul 9, 2012","1,352.46","488,550,379"
"Jul 6, 2012","1,354.68","473,892,776"
"Jul 5, 2012","1,367.58","491,316,624"
"Jul 3, 2012","1,374.02","333,805,962"
"Jul 2, 2012","1,365.51","544,915,121"
"Jun 29, 2012","1,362.16","852,335,491"
"Jun 28, 2012","1,329.04","692,430,228"
"Jun 27, 2012","1,331.85","499,592,326"
"Jun 26, 2012","1,319.99","550,335,831"
"Jun 25, 2012","1,313.72","596,638,856"
"Jun 22, 2012","1,335.02","929,041,316"
"Jun 21, 2012","1,325.51","677,891,678"
"Jun 20, 2012","1,355.69","573,023,007"
"Jun 19, 2012","1,357.98","586,629,773"
"Jun 18, 2012","1,344.78","540,693,645"
"Jun 15, 2012","1,342.84","1,141,818,297"
"Jun 14, 2012","1,329.10","608,023,508"
"Jun 13, 2012","1,314.88","553,876,162"
"Jun 12, 2012","1,324.18","573,850,932"
"Jun 11, 2012","1,308.93","566,392,699"
"Jun 8, 2012","1,325.66","527,231,293"
"Jun 7, 2012","1,314.99","649,344,312"
"Jun 6, 2012","1,315.13","652,861,283"
"Jun 5, 2012","1,285.50","558,438,720"
"Jun 4, 2012","1,278.18","635,946,385"
"Jun 1, 2012","1,278.04","782,220,887"
"May 31, 2012","1,310.33","940,925,358"
"May 30, 2012","1,313.32","579,641,069"
"May 29, 2012","1,332.42","550,951,338"
"May 25, 2012","1,317.82","449,802,901"
"May 24, 2012","1,320.68","614,732,934"
"May 23, 2012","1,318.86","693,140,910"
"May 22, 2012","1,316.63","622,407,702"
"May 21, 2012","1,315.99","622,745,312"
"May 18, 2012","1,295.22","975,332,248"
"May 17, 2012","1,304.86","680,754,298"
"May 16, 2012","1,324.80","665,461,660"
"May 15, 2012","1,330.66","655,384,391"
"May 14, 2012","1,338.35","618,913,447"
"May 11, 2012","1,353.39","611,356,322"
"May 10, 2012","1,357.99","647,812,474"
"May 9, 2012","1,354.58","711,609,841"
"May 8, 2012","1,363.72","675,233,654"
"May 7, 2012","1,369.58","576,964,236"
"May 4, 2012","1,369.10","585,374,439"
"May 3, 2012","1,391.57","581,533,197"
"May 2, 2012","1,402.31","546,297,587"
"May 1, 2012","1,405.82","565,454,727"
"Apr 30, 2012","1,397.91","607,527,520"
"Apr 27, 2012","1,403.36","574,386,793"
"Apr 26, 2012","1,399.98","587,283,652"
"Apr 25, 2012","1,390.69","632,292,337"
"Apr 24, 2012","1,371.97","607,308,502"
"Apr 23, 2012","1,366.94","625,934,197"
"Apr 20, 2012","1,378.53","869,052,153"
"Apr 19, 2012","1,376.92","661,352,193"
"Apr 18, 2012","1,385.14","552,800,131"
"Apr 17, 2012","1,390.78","550,794,442"
"Apr 16, 2012","1,369.57","587,617,167"
"Apr 13, 2012","1,370.26","620,009,449"
"Apr 12, 2012","1,387.57","539,962,524"
"Apr 11, 2012","1,368.71","585,197,397"
"Apr 10, 2012","1,358.59","722,583,719"
"Apr 9, 2012","1,382.20","530,184,387"
"Apr 5, 2012","1,398.08","538,038,547"
"Apr 4, 2012","1,398.96","624,983,794"
"Apr 3, 2012","1,413.38","638,204,924"
"Apr 2, 2012","1,419.04","578,591,901"
"Mar 30, 2012","1,408.47","744,671,689"
"Mar 29, 2012","1,403.28","620,549,995"
"Mar 28, 2012","1,405.54","632,734,666"
"Mar 27, 2012","1,412.52","554,126,569"
"Mar 26, 2012","1,416.51","556,882,643"
"Mar 23, 2012","1,397.11","570,172,743"
"Mar 22, 2012","1,392.78","568,355,543"
"Mar 21, 2012","1,402.89","569,390,043"
"Mar 20, 2012","1,405.52","543,643,460"
"Mar 19, 2012","1,409.75","545,546,207"
"Mar 16, 2012","1,404.17","1,343,126,631"
"Mar 15, 2012","1,402.60","662,602,465"
"Mar 14, 2012","1,394.28","678,427,150"
"Mar 13, 2012","1,395.95","672,518,459"
"Mar 12, 2012","1,371.09","473,774,578"
"Mar 9, 2012","1,370.87","517,234,992"
"Mar 8, 2012","1,365.91","531,454,112"
"Mar 7, 2012","1,352.63","618,036,749"
"Mar 6, 2012","1,343.36","658,266,389"
"Mar 5, 2012","1,364.33","529,724,230"
"Mar 2, 2012","1,369.63","471,320,835"
"Mar 1, 2012","1,374.09","617,111,542"
"Feb 29, 2012","1,365.68","839,339,980"
"Feb 28, 2012","1,372.18","586,648,487"
"Feb 27, 2012","1,367.59","572,529,581"
"Feb 24, 2012","1,365.74","472,036,616"
"Feb 23, 2012","1,363.46","568,546,577"
"Feb 22, 2012","1,357.66","564,038,053"
"Feb 21, 2012","1,362.21","621,983,546"
"Feb 17, 2012","1,361.23","847,908,850"
"Feb 16, 2012","1,358.04","613,533,771"
"Feb 15, 2012","1,343.23","620,012,187"
"Feb 14, 2012","1,350.50","575,332,506"
